,item_id,sentiment_analysis
42895,4000,2
42896,730,1
42897,301520,1
42898,233450,0
42899,222880,2
42900,221080,2
42901,4000,1
42902,304930,2
42903,252490,2
42904,440,2
42905,48700,1
42906,224600,0
42907,208090,0
42908,206210,2
42909,230410,2
42910,730,2
42911,218620,1
42912,252490,1
42913,230410,2
42914,227300,2
42915,393380,2
42916,252490,0
42917,359550,1
42918,333930,2
42919,107410,0
42920,252950,1
42921,222880,1
42922,2620,1
42923,38400,2
42924,31280,0
42925,233250,0
42926,72850,2
42927,220200,1
42928,49520,1
42929,241930,2
42930,233270,2
42931,239030,2
42932,250600,2
42933,4000,1
42934,550,1
42935,323500,2
42936,207620,2
42937,38740,1
42938,47890,1
42939,264200,2
42940,265930,1
42941,208090,2
42942,241640,1
42943,230410,2
42944,200710,2
42945,242860,2
42946,218620,1
42947,730,1
42948,252490,2
42949,440,2
42950,104900,2
42951,311560,2
42952,33230,1
42953,340,1
42954,4000,2
42955,24240,1
42956,440,1
42957,212370,2
42958,240,2
42959,70,1
42960,2620,1
42961,113400,0
42962,12210,1
42963,221910,2
42964,222880,2
42965,209000,2
42966,345180,2
42967,225260,0
42968,221380,1
42969,261030,2
42970,440,1
42971,105600,1
42972,730,2
42973,304930,1
42974,313120,2
42975,211820,2
42976,203160,2
42977,550,2
42978,209540,1
42979,72850,2
42980,12120,1
42981,221380,2
42982,80,1
42983,108600,2
42984,236390,1
42985,200910,2
42986,113400,2
42987,395520,2
42988,330580,2
42989,4760,2
42990,265930,2
42991,316430,2
42992,233150,1
42993,346900,2
42994,570,2
42995,70000,2
42996,730,2
42997,99900,2
42998,440,1
42999,206500,1
43000,104700,2
43001,550,2
43002,246620,1
43003,250600,1
43004,206190,1
43005,550,1
43006,346120,1
43007,214490,2
43008,4000,2
43009,242760,1
43010,440,2
43011,570,0
43012,226840,2
43013,244850,0
43014,109400,1
43015,212200,0
43016,224260,0
43017,730,2
43018,550,1
43019,4000,2
43020,242920,2
43021,242700,1
43022,271290,1
43023,304930,1
43024,630,0
43025,271590,1
43026,104900,2
43027,4000,1
43028,317360,1
43029,218620,1
43030,259080,1
43031,440,2
43032,440,1
43033,303210,1
43034,242760,1
43035,263280,1
43036,268750,2
43037,236850,2
43038,49520,2
43039,245470,2
43040,239030,2
43041,218620,1
43042,297110,1
43043,730,2
43044,275850,0
43045,287920,2
43046,367500,0
43047,239140,2
43048,437220,2
43049,65800,2
43050,440,2
43051,730,0
43052,288470,0
43053,221100,0
43054,35450,1
43055,423320,1
43056,44320,0
43057,238960,2
43058,226700,0
43059,570,2
43060,105600,1
43061,333930,1
43062,4000,2
43063,440,2
43064,230410,2
43065,4570,2
43066,238240,1
43067,113200,2
43068,105600,1
43069,20900,2
43070,218620,2
43071,211820,2
43072,4000,2
43073,263180,1
43074,238460,0
43075,300,1
43076,218230,2
43077,219640,1
43078,218620,2
43079,730,2
43080,208650,1
43081,570,1
43082,730,2
43083,250420,0
43084,35091,1
43085,224260,2
43086,730,2
43087,440,1
43088,346120,1
43089,209870,1
43090,291480,2
43091,230410,2
43092,218620,2
43093,570,1
43094,570,1
43095,219150,1
43096,218620,0
43097,207140,2
43098,440,2
43099,22380,2
43100,12150,0
43101,252950,1
43102,570,2
43103,72850,2
43104,253030,2
43105,218620,1
43106,440,1
43107,24240,0
43108,4000,1
43109,265930,2
43110,730,1
43111,265930,0
43112,252490,2
43113,242760,1
43114,223470,2
43115,570,2
43116,361630,2
43117,230410,1
43118,440,1
43119,206500,2
43120,402180,0
43121,417860,2
43122,238960,2
43123,202090,2
43124,242720,1
43125,12110,1
43126,307780,1
43127,105600,2
43128,550,2
43129,208650,0
43130,730,0
43131,570,1
43132,427730,0
43133,4000,1
43134,440,2
43135,49520,1
43136,4000,1
43137,226700,1
43138,236510,0
43139,238070,2
43140,23490,2
43141,730,1
43142,210770,2
43143,55230,0
43144,223630,1
43145,10180,1
43146,246620,0
43147,356640,2
43148,730,1
43149,4000,2
43150,4000,2
43151,299740,0
43152,209160,0
43153,378120,1
43154,330840,1
43155,730,0
43156,620,1
43157,13570,2
43158,275200,2
43159,208090,2
43160,202970,2
43161,730,0
43162,440,2
43163,212680,2
43164,236390,2
43165,730,0
43166,24240,1
43167,34030,2
43168,440,2
43169,10500,2
43170,479260,1
43171,463550,2
43172,332800,2
43173,304930,0
43174,208090,1
43175,440,0
43176,440,1
43177,730,1
43178,730,2
43179,206210,1
43180,333930,0
43181,440,1
43182,286940,1
43183,570,1
43184,236390,2
43185,263060,1
43186,282070,2
43187,220240,2
43188,220700,2
43189,252490,1
43190,351640,2
43191,359390,1
43192,304930,1
43193,440,1
43194,224260,0
43195,730,0
43196,440,2
43197,730,1
43198,209160,0
43199,317400,1
43200,201790,2
43201,12900,0
43202,41070,1
43203,39120,2
43204,44350,2
43205,256290,0
43206,239140,1
43207,17460,2
43208,252490,2
43209,440,2
43210,219150,0
43211,238460,1
43212,4000,0
43213,223710,1
43214,265930,2
43215,264710,1
43216,304930,1
43217,302510,2
43218,34330,1
43219,4000,2
43220,261820,1
43221,222900,2
43222,224260,2
43223,304930,1
43224,109400,1
43225,550,1
43226,104700,1
43227,440,2
43228,391540,2
43229,440,1
43230,224260,1
43231,265930,1
43232,232090,1
43233,1250,1
43234,730,1
43235,4000,2
43236,440,2
43237,11280,2
43238,447500,1
43239,359550,2
43240,206210,0
43241,304930,1
43242,218620,1
43243,251570,0
43244,221100,2
43245,219150,0
43246,236430,1
43247,17470,2
43248,620,2
43249,440,1
43250,248820,1
43251,214950,2
43252,34900,2
43253,107100,0
43254,730,2
43255,42910,2
43256,216110,0
43257,204360,1
43258,218620,0
43259,4000,1
43260,228880,1
43261,221100,2
43262,440,2
43263,323580,2
43264,8870,1
43265,400,1
43266,440,2
43267,105600,2
43268,440,1
43269,24240,0
43270,401920,2
43271,253250,2
43272,238370,1
43273,550,2
43274,42910,2
43275,550,2
43276,4000,2
43277,218620,2
43278,252490,2
43279,17390,2
43280,440,2
43281,4000,2
43282,107100,2
43283,400,2
43284,620,2
43285,4000,0
43286,209080,0
43287,282440,2
43288,113400,1
43289,304930,1
43290,105600,2
43291,234140,2
43292,208090,2
43293,252950,1
43294,304930,1
43295,550,1
43296,1840,2
43297,570,2
43298,242680,0
43299,440,0
43300,570,2
43301,42719,2
43302,206210,2
43303,304930,1
43304,259080,2
43305,225540,1
43306,208650,2
43307,224260,1
43308,200260,2
43309,346900,0
43310,218620,2
43311,274230,2
43312,252950,1
43313,232790,1
43314,422420,2
43315,440,1
43316,4000,0
43317,218230,2
43318,12120,2
43319,10,1
43320,570,2
43321,238320,2
43322,550,2
43323,1250,2
43324,371570,1
43325,320030,1
43326,311210,2
43327,10,2
43328,253710,1
43329,310560,1
43330,730,1
43331,4000,0
43332,730,2
43333,730,2
43334,333930,2
43335,730,2
43336,730,1
43337,730,2
43338,232770,1
43339,130,2
43340,440,2
43341,10,2
43342,730,2
43343,570,2
43344,38400,2
43345,20900,1
43346,261030,2
43347,730,1
43348,10,0
43349,730,2
43350,215530,1
43351,72850,2
43352,730,2
43353,245470,1
43354,304430,0
43355,244210,1
43356,294860,2
43357,730,2
43358,237850,2
43359,268050,2
43360,241930,2
43361,203160,2
43362,550,1
43363,319510,2
43364,244850,2
43365,218620,1
43366,220200,2
43367,355000,2
43368,213670,1
43369,265930,2
43370,18500,0
43371,246620,1
43372,730,2
43373,209650,0
43374,205100,2
43375,232430,1
43376,248820,1
43377,238010,2
43378,239140,2
43379,241930,2
43380,202485,2
43381,550,1
43382,212680,1
43383,222880,1
43384,221100,1
43385,227940,1
43386,313120,1
43387,305620,0
43388,300570,1
43389,220200,2
43390,224760,2
43391,212680,1
43392,440,2
43393,252950,1
43394,320,2
43395,232910,2
43396,17410,2
43397,440,1
43398,271590,2
43399,10,1
43400,730,0
43401,13210,2
43402,34330,2
43403,45000,1
43404,295270,1
43405,231430,2
43406,98200,2
43407,91200,0
43408,214950,2
43409,24010,2
43410,15700,2
43411,65800,2
43412,730,2
43413,252490,2
43414,212680,0
43415,230050,1
43416,234650,2
43417,333930,2
43418,228760,1
43419,300380,1
43420,12210,1
43421,327890,1
43422,271590,2
43423,257750,1
43424,13520,1
43425,245170,2
43426,91600,2
43427,346010,1
43428,213670,2
43429,393420,1
43430,222880,2
43431,292630,0
43432,440,0
43433,208090,1
43434,214560,2
43435,231430,1
43436,218620,2
43437,236850,2
43438,56400,2
43439,333930,1
43440,219640,1
43441,242760,1
43442,212480,0
43443,4000,2
43444,211420,0
43445,224260,1
43446,305620,1
43447,8930,1
43448,230230,1
43449,256290,0
43450,440,2
43451,366440,2
43452,275850,0
43453,369200,0
43454,730,2
43455,550,0
43456,261030,1
43457,220240,1
43458,220860,2
43459,102600,2
43460,10680,1
43461,22380,2
43462,1250,2
43463,9480,2
43464,263280,1
43465,232430,1
43466,233550,2
43467,221910,1
43468,221680,0
43469,212680,2
43470,201810,1
43471,264710,1
43472,275850,2
43473,397550,2
43474,6910,1
43475,299720,0
43476,50300,1
43477,221100,0
43478,209160,2
43479,107410,2
43480,570,1
43481,203770,2
43482,287980,0
43483,208750,2
43484,208570,0
43485,8190,1
43486,40800,0
43487,234710,0
43488,31280,1
43489,730,1
43490,274190,2
43491,221910,2
43492,208200,2
43493,275850,0
43494,208650,0
43495,265930,1
43496,304650,1
43497,250260,1
43498,211600,2
43499,22320,2
43500,249130,2
43501,234080,2
43502,440,0
43503,346110,1
43504,271240,2
43505,240,1
43506,1250,1
43507,287450,1
43508,50300,1
43509,230050,1
43510,107100,2
43511,207400,2
43512,94200,2
43513,48000,2
43514,99810,2
43515,17330,2
43516,72850,1
43517,247730,2
43518,442080,2
43519,306130,2
43520,239140,2
43521,72850,1
43522,42700,1
43523,295110,0
43524,221100,0
43525,252490,2
43526,256190,1
43527,239140,1
43528,242050,0
43529,251570,0
43530,412740,2
43531,380220,2
43532,450390,1
43533,322770,2
43534,271590,2
43535,212680,1
43536,22380,1
43537,730,2
43538,292030,1
43539,244850,2
43540,42910,1
43541,24010,0
43542,307780,0
43543,287700,2
43544,234140,2
43545,48240,1
43546,259320,0
43547,243930,1
43548,246090,1
43549,214770,1
43550,218620,1
43551,201810,2
43552,4000,1
43553,241540,2
43554,219910,2
43555,8980,0
43556,18020,2
43557,41800,2
43558,57600,1
43559,200210,1
43560,400,0
43561,202710,2
43562,48950,2
43563,93200,2
43564,23120,0
43565,221100,0
43566,34330,2
43567,251570,1
43568,242130,1
43569,239350,2
43570,248820,0
43571,251470,0
43572,442080,0
43573,65930,2
43574,295690,2
43575,333860,2
43576,263700,1
43577,234190,2
43578,72850,2
43579,250320,0
43580,246700,0
43581,220240,1
43582,730,2
43583,730,2
43584,440,2
43585,36150,2
43586,34900,1
43587,331200,2
43588,214950,1
43589,264140,1
43590,302510,1
43591,367120,1
43592,201830,0
43593,72850,1
43594,252950,1
43595,440,2
43596,239820,1
43597,220,1
43598,570,1
43599,27020,1
43600,57300,0
43601,237760,1
43602,203810,2
43603,22300,1
43604,214490,1
43605,238460,2
43606,204360,1
43607,322330,2
43608,346110,1
43609,295110,0
43610,238960,1
43611,222880,0
43612,236850,2
43613,263440,1
43614,214490,1
43615,275530,2
43616,250760,1
43617,292030,2
43618,340170,2
43619,272510,1
43620,311210,2
43621,209650,0
43622,224760,2
43623,45760,2
43624,262410,1
43625,31280,2
43626,440,0
43627,222480,2
43628,222880,2
43629,214950,1
43630,231430,2
43631,221100,2
43632,211820,1
43633,203160,2
43634,17390,2
43635,730,2
43636,241540,1
43637,49520,1
43638,418300,0
43639,209650,0
43640,730,2
43641,225140,1
43642,263280,2
43643,282140,1
43644,730,1
43645,314020,1
43646,208090,2
43647,440,1
43648,24740,1
43649,238960,0
43650,8190,2
43651,17410,2
43652,57300,0
43653,21970,1
43654,620,2
43655,236870,1
43656,221910,1
43657,57300,0
43658,24200,1
43659,730,2
43660,221540,2
43661,17450,1
43662,244160,2
43663,220240,0
43664,391540,0
43665,4000,0
43666,303390,1
43667,248570,1
43668,730,1
43669,304930,2
43670,344760,0
43671,400,0
43672,440,1
43673,206210,1
43674,730,2
43675,2310,0
43676,1840,0
43677,244850,2
43678,295110,2
43679,322070,2
43680,232790,0
43681,232810,2
43682,222730,2
43683,231140,0
43684,214560,1
43685,211440,2
43686,224420,2
43687,243450,2
43688,215510,2
43689,267130,2
43690,371660,1
43691,243470,2
43692,220240,2
43693,220860,2
43694,35450,1
43695,12900,2
43696,105600,2
43697,1250,2
43698,449040,2
43699,251570,1
43700,245620,2
43701,242880,2
43702,227300,2
43703,250400,2
43704,57690,2
43705,233980,2
43706,211820,2
43707,359310,1
43708,208650,1
43709,440,2
43710,274190,2
43711,325300,2
43712,32360,0
43713,204300,1
43714,218060,2
43715,252330,2
43716,205100,2
43717,8870,2
43718,45100,1
43719,221100,1
43720,8930,2
43721,207610,2
43722,221910,2
43723,244630,2
43724,270550,2
43725,232430,0
43726,17410,2
43727,19680,2
43728,550,1
43729,440,1
43730,730,2
43731,113200,2
43732,241930,1
43733,418340,1
43734,364450,0
43735,730,2
43736,113400,1
43737,250600,2
43738,107200,2
43739,263280,2
43740,570,1
43741,730,1
43742,329050,1
43743,212500,2
43744,440,1
43745,570,1
43746,282900,2
43747,730,2
43748,730,1
43749,91310,1
43750,219740,1
43751,113200,1
43752,242800,1
43753,220,1
43754,249050,1
43755,200510,1
43756,271290,2
43757,219740,0
43758,570,2
43759,440,1
43760,730,0
43761,239160,2
43762,205100,2
43763,242920,2
43764,200510,2
43765,4760,1
43766,363970,1
43767,730,2
43768,218620,1
43769,440,2
43770,550,1
43771,241600,2
43772,730,0
43773,346110,1
43774,8930,0
43775,730,2
43776,15710,2
43777,268500,2
43778,280220,2
43779,225540,1
43780,208090,1
43781,213670,1
43782,227320,2
43783,236390,2
43784,440,1
43785,218230,2
43786,271590,2
43787,427520,0
43788,257510,2
43789,440,2
43790,273350,2
43791,209650,2
43792,388520,1
43793,226580,0
43794,208090,2
43795,366160,1
43796,268050,0
43797,210970,1
43798,323320,2
43799,440,2
43800,346110,2
43801,290790,2
43802,318230,1
43803,274500,1
43804,275850,1
43805,316010,2
43806,252490,2
43807,301520,2
43808,8930,2
43809,266410,0
43810,263280,1
43811,212680,1
43812,211420,2
43813,222880,0
43814,353370,2
43815,211820,1
43816,105600,2
43817,45100,2
43818,275610,2
43819,440,1
43820,273110,0
43821,49520,2
43822,8870,1
43823,440,2
43824,4000,2
43825,295110,1
43826,297810,0
43827,440,2
43828,346110,0
43829,202970,2
43830,209160,2
43831,440,2
43832,239350,2
43833,319910,2
43834,242920,1
43835,113420,0
43836,12750,1
43837,105400,2
43838,50130,2
43839,363970,1
43840,4000,0
43841,6550,1
43842,252950,2
43843,224760,1
43844,289090,0
43845,224480,2
43846,299890,1
43847,440,1
43848,365590,2
43849,295110,2
43850,292030,2
43851,218620,1
43852,224580,2
43853,311730,1
43854,239030,2
43855,207610,2
43856,107310,2
43857,26800,2
43858,251570,0
43859,239160,1
43860,311210,1
43861,209650,2
43862,244210,2
43863,403190,1
43864,22380,2
43865,12330,2
43866,49540,0
43867,8930,2
43868,203850,2
43869,620,2
43870,205100,0
43871,218620,1
43872,211820,1
43873,249870,0
43874,220160,0
43875,252490,2
43876,221100,1
43877,4000,2
43878,241540,1
43879,213670,0
43880,346010,1
43881,373460,2
43882,4000,2
43883,225840,1
43884,206420,1
43885,440,1
43886,440,2
43887,55150,2
43888,72850,1
43889,238320,0
43890,211400,1
43891,214560,2
43892,57300,2
43893,212680,2
43894,221100,1
43895,221380,1
43896,570,1
43897,277430,2
43898,244210,2
43899,252490,2
43900,4560,2
43901,440,2
43902,1250,0
43903,440,2
43904,221100,1
43905,259080,2
43906,209160,0
43907,237990,1
43908,277950,1
43909,730,2
43910,302510,1
43911,440,2
43912,200510,2
43913,213450,0
43914,217690,1
43915,326410,0
43916,219600,0
43917,4000,2
43918,49520,2
43919,233250,1
43920,730,1
43921,730,2
43922,45760,2
43923,219640,2
43924,381850,1
43925,287840,2
43926,355860,1
43927,331190,2
43928,375820,2
43929,409490,2
43930,219640,0
43931,221100,1
43932,33930,2
43933,10180,0
43934,219740,2
43935,70000,0
43936,233720,2
43937,8930,1
43938,230410,1
43939,206420,2
43940,220,1
43941,730,2
43942,247730,2
43943,348460,1
43944,212680,2
43945,99900,1
43946,440,1
43947,204240,2
43948,400,1
43949,285580,2
43950,231670,2
43951,252950,1
43952,208090,2
43953,329110,1
43954,38410,2
43955,228280,1
43956,316010,2
43957,230410,2
43958,233250,2
43959,440,0
43960,321610,0
43961,265930,1
43962,261030,2
43963,41700,2
43964,440,1
43965,242760,2
43966,570,1
43967,205100,1
43968,9480,0
43969,207610,2
43970,42910,0
43971,32370,1
43972,319630,2
43973,208580,1
43974,330830,2
43975,294860,2
43976,730,1
43977,383580,2
43978,63200,1
43979,265930,1
43980,253710,1
43981,238960,1
43982,219740,0
43983,233250,0
43984,225420,0
43985,374570,1
43986,304430,1
43987,730,2
43988,322330,1
43989,620,2
43990,8930,1
43991,344760,2
43992,226580,1
43993,211500,2
43994,308420,2
43995,251570,1
43996,221680,0
43997,219150,1
43998,282440,2
43999,49520,0
44000,219740,1
44001,258180,0
44002,316010,0
44003,261640,2
44004,242760,2
44005,211420,1
44006,241540,1
44007,550,0
44008,211820,2
44009,346010,2
44010,49520,2
44011,238430,2
44012,284460,2
44013,259080,2
44014,339800,1
44015,570,2
44016,286080,2
44017,209000,2
44018,40100,2
44019,218620,2
44020,236430,1
44021,107410,2
44022,252490,2
44023,113200,1
44024,730,2
44025,210970,1
44026,256290,1
44027,251290,2
44028,35480,2
44029,444880,1
44030,7670,2
44031,291650,1
44032,730,1
44033,211820,1
44034,292030,0
44035,303210,1
44036,10180,2
44037,352700,2
44038,95400,1
44039,282140,0
44040,234140,0
44041,346010,2
44042,222880,2
44043,212160,2
44044,218230,1
44045,236390,1
44046,221380,2
44047,244210,1
44048,550,0
44049,34330,2
44050,8190,1
44051,310380,2
44052,72850,0
44053,206190,2
44054,345650,2
44055,250320,2
44056,242920,0
44057,200510,0
44058,72850,1
44059,730,1
44060,366220,0
44061,261820,2
44062,70,2
44063,104900,2
44064,10,1
44065,273110,2
44066,393410,1
44067,250420,2
44068,322060,2
44069,241540,2
44070,730,1
44071,227860,0
44072,345390,1
44073,230070,2
44074,241540,1
44075,231430,2
44076,266130,2
44077,433270,2
44078,441540,2
44079,271590,1
44080,255710,2
44081,205100,2
44082,236850,2
44083,107100,0
44084,238320,0
44085,374320,2
44086,315460,1
44087,570,2
44088,9200,2
44089,265930,2
44090,262940,1
44091,104900,1
44092,295270,0
44093,10500,2
44094,287700,1
44095,201810,1
44096,97000,2
44097,91700,2
44098,218620,1
44099,275850,1
44100,232810,2
44101,47890,1
44102,213670,1
44103,42160,2
44104,8870,2
44105,730,1
44106,49520,2
44107,207610,2
44108,440,1
44109,22200,2
44110,730,1
44111,388520,2
44112,209160,2
44113,43160,2
44114,43110,0
44115,230410,2
44116,49520,2
44117,620,1
44118,9900,1
44119,550,1
44120,10500,1
44121,233250,2
44122,232090,2
44123,570,2
44124,303210,1
44125,310950,1
44126,251570,1
44127,252490,1
44128,440,1
44129,500,1
44130,340580,1
44131,245470,2
44132,730,2
44133,222900,1
44134,218620,1
44135,252950,2
44136,570,2
44137,206420,2
44138,221380,2
44139,620,2
44140,227320,2
44141,247000,1
44142,230700,2
44143,282800,0
44144,237870,1
44145,329490,2
44146,240970,1
44147,289130,2
44148,239410,1
44149,245170,2
44150,212480,2
44151,242760,2
44152,230050,2
44153,570,1
44154,42910,2
44155,304930,1
44156,206190,2
44157,221100,2
44158,20900,2
44159,333930,0
44160,20500,2
44161,13140,1
44162,244850,2
44163,295110,2
44164,570,1
44165,212480,1
44166,241540,2
44167,440,1
44168,107100,2
44169,218620,1
44170,313120,2
44171,17480,1
44172,570,2
44173,322920,2
44174,214950,1
44175,24980,1
44176,4000,1
44177,394230,0
44178,397060,1
44179,250600,1
44180,212160,1
44181,1250,2
44182,252070,1
44183,266370,0
44184,284460,1
44185,219640,1
44186,245170,2
44187,287700,0
44188,231430,2
44189,49520,0
44190,213670,1
44191,209160,1
44192,570,0
44193,326150,2
44194,311210,2
44195,273350,0
44196,113200,2
44197,310080,1
44198,275850,2
44199,500,2
44200,550,2
44201,307780,2
44202,311210,2
44203,570,2
44204,235540,1
44205,211820,1
44206,266010,2
44207,204450,2
44208,346900,1
44209,307030,2
44210,570,2
44211,43110,1
44212,252490,1
44213,321410,1
44214,311210,1
44215,730,2
44216,20920,2
44217,356670,2
44218,346250,2
44219,4000,2
44220,241560,2
44221,440,1
44222,9930,2
44223,730,2
44224,32370,2
44225,259740,2
44226,24240,2
44227,300220,2
44228,65300,1
44229,111600,2
44230,8500,1
44231,20530,1
44232,72850,2
44233,221100,2
44234,10180,2
44235,107410,1
44236,200710,2
44237,314660,2
44238,39140,1
44239,265610,1
44240,221020,1
44241,359320,1
44242,212680,2
44243,265630,1
44244,49520,2
44245,362890,1
44246,730,2
44247,570,2
44248,440,2
44249,227940,0
44250,730,2
44251,377160,1
44252,107410,2
44253,241930,1
44254,265930,1
44255,218620,0
44256,10500,2
44257,255390,2
44258,329440,2
44259,234670,2
44260,12830,2
44261,301520,1
44262,219640,0
44263,214850,2
44264,105600,2
44265,40800,2
44266,275490,0
44267,550,2
44268,620,1
44269,92100,2
44270,221380,1
44271,60,2
44272,368990,1
44273,322920,1
44274,8870,0
44275,299460,2
44276,4000,2
44277,236430,2
44278,290770,1
44279,219740,2
44280,221100,1
44281,440,2
44282,204080,0
44283,2590,0
44284,33950,1
44285,224260,2
44286,243870,1
44287,316010,1
44288,221100,0
44289,107410,2
44290,355840,1
44291,242760,2
44292,322070,2
44293,206420,2
44294,12210,2
44295,730,1
44296,367500,2
44297,233130,0
44298,240,1
44299,218620,1
44300,209870,0
44301,271590,2
44302,630,1
44303,365590,1
44304,405580,1
44305,221100,2
44306,333930,2
44307,232430,0
44308,317100,2
44309,730,2
44310,730,1
44311,24980,2
44312,730,2
44313,113200,2
44314,105600,1
44315,730,2
44316,72850,2
44317,387990,0
44318,424370,2
44319,570,1
44320,255500,0
44321,313120,2
44322,423700,2
44323,413150,1
44324,383870,1
44325,440,2
44326,367570,1
44327,322170,2
44328,311210,0
44329,221100,0
44330,273350,1
44331,10180,1
44332,4000,2
44333,42700,1
44334,570,1
44335,233450,2
44336,239030,1
44337,234670,1
44338,78000,0
44339,212480,2
44340,265930,1
44341,245550,2
44342,259600,1
44343,273350,1
44344,219890,1
44345,296470,2
44346,39140,2
44347,500,2
44348,243870,2
44349,220440,2
44350,204880,1
44351,231430,1
44352,208090,2
44353,213650,1
44354,218620,2
44355,9200,1
44356,263440,1
44357,305260,1
44358,265550,1
44359,306670,0
44360,381210,1
44361,231430,1
44362,240,2
44363,294860,2
44364,48700,2
44365,23450,2
44366,57690,2
44367,204100,1
44368,8190,1
44369,202970,2
44370,48240,2
44371,262590,1
44372,245550,2
44373,550,2
44374,208090,2
44375,234530,1
44376,55230,2
44377,440,0
44378,48700,0
44379,24240,2
44380,620,2
44381,236110,1
44382,92300,2
44383,440,2
44384,730,0
44385,333930,1
44386,228760,2
44387,24200,2
44388,218820,2
44389,221100,1
44390,113420,1
44391,218230,0
44392,213850,2
44393,204360,0
44394,218620,2
44395,201810,1
44396,238010,2
44397,209650,0
44398,570,2
44399,209650,2
44400,212160,2
44401,730,2
44402,223710,2
44403,298260,2
44404,344760,2
44405,221640,2
44406,105600,1
44407,42910,2
44408,346900,2
44409,550,2
44410,418340,1
44411,440,2
44412,620,0
44413,252950,2
44414,296070,2
44415,42680,0
44416,265610,2
44417,239220,1
44418,730,0
44419,218230,1
44420,286690,2
44421,208200,2
44422,440,2
44423,55230,2
44424,241560,0
44425,255710,1
44426,241930,0
44427,328830,1
44428,394360,0
44429,216260,2
44430,271240,0
44431,255710,2
44432,233450,2
44433,239820,0
44434,24860,1
44435,730,2
44436,440,1
44437,393420,1
44438,252490,0
44439,304930,2
44440,238430,1
44441,318220,2
44442,250180,0
44443,42910,2
44444,214950,0
44445,730,1
44446,17460,1
44447,440,2
44448,219990,1
44449,730,1
44450,338390,2
44451,359550,2
44452,251570,1
44453,24240,1
44454,253110,2
44455,221100,1
44456,22380,2
44457,203770,2
44458,236850,2
44459,251170,2
44460,331330,0
44461,272350,1
44462,218620,1
44463,730,1
44464,8870,2
44465,730,0
44466,238430,0
44467,222900,1
44468,209000,2
44469,207140,1
44470,200710,2
44471,23530,1
44472,218470,0
44473,8930,0
44474,22370,1
44475,72850,2
44476,209670,0
44477,222880,1
44478,270150,1
44479,104900,2
44480,108600,1
44481,223710,0
44482,1250,0
44483,17520,0
44484,218230,2
44485,15620,0
44486,16730,2
44487,50300,1
44488,236850,0
44489,383870,2
44490,248820,2
44491,440,1
44492,263440,1
44493,394510,1
44494,64000,2
44495,243470,2
44496,248820,2
44497,381210,2
44498,434570,2
44499,218620,1
44500,440,2
44501,521340,2
44502,299360,2
44503,219830,2
44504,209160,1
44505,220200,2
44506,730,2
44507,240,2
44508,570,2
44509,730,2
44510,72850,2
44511,211500,0
44512,620,2
44513,104700,0
44514,440,2
44515,105600,1
44516,211820,0
44517,224540,2
44518,40950,1
44519,289130,2
44520,226720,2
44521,55230,2
44522,218620,0
44523,440,0
44524,730,1
44525,107410,1
44526,224540,2
44527,238960,1
44528,550,2
44529,339610,1
44530,22300,2
44531,221100,1
44532,570,0
44533,223470,0
44534,42680,2
44535,31280,2
44536,620,2
44537,72850,2
44538,400,0
44539,630,0
44540,550,0
44541,4000,2
44542,440,2
44543,248820,0
44544,246620,2
44545,440,2
44546,500,1
44547,221380,2
44548,9480,1
44549,437220,2
44550,364360,2
44551,359550,1
44552,298110,1
44553,730,2
44554,65740,0
44555,296970,2
44556,8930,0
44557,115100,1
44558,212030,0
44559,225080,1
44560,241600,1
44561,221100,0
44562,218230,2
44563,220240,1
44564,730,0
44565,213670,2
44566,218060,2
44567,237110,1
44568,218620,1
44569,206420,1
44570,270170,1
44571,381210,2
44572,373420,2
44573,306130,2
44574,333930,1
44575,207250,2
44576,252490,1
44577,280,2
44578,6060,1
44579,4000,1
44580,261980,1
44581,381210,0
44582,275850,1
44583,244930,1
44584,221100,0
44585,228300,2
44586,219890,2
44587,72850,2
44588,440,2
44589,346010,1
44590,107100,2
44591,306680,2
44592,266390,2
44593,440,2
44594,630,2
44595,3320,0
44596,236090,1
44597,31280,2
44598,236430,0
44599,22380,2
44600,238460,2
44601,304930,0
44602,222880,1
44603,19900,1
44604,72850,1
44605,80,1
44606,50130,0
44607,6900,1
44608,92800,1
44609,8190,0
44610,99100,0
44611,8870,2
44612,218620,2
44613,249950,2
44614,209870,2
44615,427730,2
44616,730,2
44617,221100,0
44618,4920,1
44619,295110,1
44620,221100,2
44621,72850,2
44622,252950,2
44623,55230,0
44624,207080,2
44625,33460,2
44626,4000,2
44627,320,2
44628,440,2
44629,620,2
44630,400,2
44631,377160,1
44632,4000,2
44633,271590,2
44634,239140,2
44635,239820,1
44636,227100,0
44637,248800,2
44638,201790,1
44639,215470,2
44640,252490,0
44641,730,1
44642,246620,2
44643,440,1
44644,4000,1
44645,220240,2
44646,4000,1
44647,346110,2
44648,730,1
44649,49520,1
44650,3483,0
44651,240,1
44652,206420,1
44653,201870,2
44654,218230,0
44655,730,2
44656,225840,1
44657,244850,1
44658,418070,1
44659,730,1
44660,570,2
44661,107410,1
44662,221100,1
44663,55230,2
44664,208090,2
44665,222880,2
44666,211820,1
44667,351570,1
44668,417860,1
44669,107410,0
44670,261030,2
44671,205100,1
44672,218620,1
44673,48190,2
44674,220,2
44675,207610,1
44676,220200,1
44677,250460,1
44678,270170,1
44679,330840,1
44680,50300,2
